COD.PROD;PRODUCTO;TOTAL;;0
27011;ESPONJA DORADA VIRULANA-22300-      X1UN;198;0,000140835129413934;0,980899079089757
4057;CAFE LA VIRGINIA INSTANTANEO       X50GR;198;0,000140835129413934;0,981039914219171
41389;SHAMPOO SEDAL CREMA POUCH-        X300ML;198;0,000140835129413934;0,981180749348585
13205;DETERGENTE MAGISTRAL LIMON        X600ML;197;0,00014012384088154;0,981320873189466
41509;ACOND.SUAVE COCO Y LECHE          X930ML;197;0,00014012384088154;0,981460997030348
1054;BIZCOCHO 9 DE ORO CLASICO         X200GR;197;0,00014012384088154;0,98160112087123
9315;ARROZ 53 BLUE BONET -              5X1KG;195;0,000138701263816753;0,981739822135046
4123;CAFE ARLISTAN SUAVE-93134-        X170GR;194;0,000137989975284359;0,981877812110331
24171;PREMEZCLA P/ÐOQUIS BLANCAFLOR     X400GR;193;0,000137278686751966;0,982015090797083
27276;FRANELA MEDIA NARANJA CLASICA        XUN;193;0,000137278686751966;0,982152369483835
13503;PASTILLA P/INOD.JARDIN FRUTAL-       XUN;193;0,000137278686751966;0,982289648170587
9025;ARROZ SUSARELLI DOBLE -93241-       X1KG;192;0,000136567398219572;0,982426215568806
13723;LIMP.LIQ.JARDIN ANTIB.PINO CRIST- X900CC;192;0,000136567398219572;0,982562782967026
16153;GELATINA GODET CEREZA             X100GR;192;0,000136567398219572;0,982699350365245
21049;CONDIMENTO P/ARROZ ALICANTE        X25GR;191;0,000135856109687179;0,982835206474932
29041;CALDO KNORR  PROMO-                X12UN;191;0,000135856109687179;0,98297106258462
4087;YERBA NOB.GAUCHA SUAVE-50169-     X500GR;190;0,000135144821154785;0,983106207405774
13144;LIMPIA MR.MUSCULO COC.NARANJA DP. X500CC;190;0,000135144821154785;0,983241352226929
29078;CALDO KNORR GALLINA REC.COLEC-0871- X6UN;190;0,000135144821154785;0,983376497048084
20198;JABON POLVO SKIP INTE.PERF.RESUL. X800GR;190;0,000135144821154785;0,983511641869238
3080;MAIZ PISADO AMARILLO LA ESPAÐOLA  X500GR;190;0,000135144821154785;0,983646786690393
9376;FIDEO FAVORITA CODITO RAY-49803-  X500GR;190;0,000135144821154785;0,983781931511548
16078;GELATINA EXQUISITA LIGHT FRUT-465- X25GR;190;0,000135144821154785;0,983917076332703
13416;DESOD.AMB.POETT SUAVIDAD ALG.    -X360CC;189;0,000134433532622391;0,984051509865325
41475;ACOND.PLUSBELLE COCO/KAR.C/AMINOB-  X1LT;189;0,000134433532622391;0,984185943397948
4044;YERBA BROCHE DE ORO                 X1KG;188;0,000133722244089998;0,984319665642038
7388;SODA VILLA DE LOS ARROYOS-585-    X1.5LT;188;0,000133722244089998;0,984453387886128
90260;ACTIMEL-566-0% FRUTILLA PACK     6X100GR;188;0,000133722244089998;0,984587110130218
27080;REJILLA TASK (40X45) -300004-       X1UN;188;0,000133722244089998;0,984720832374308
9051;FIDEO LA PROV.C/L X5KG+HAR.BONANZA X1KG;188;0,000133722244089998;0,984854554618398
4001;TE VILLA RICA MANZANILLA    -4702- X25UN;188;0,000133722244089998;0,984988276862488
7328;JUGO ZUKO CERO MANGO                X8GR;188;0,000133722244089998;0,985121999106578
9504;FIDEO MATARAZZO FETTUCCINE-40460- X500GR;187;0,000133010955557604;0,985255010062135
90255;YOGUR SANCOR-6206-ENT.FRUTADO FRUT.X180G;187;0,000133010955557604;0,985388021017693
41503;SHAMPOO SUAVE COCO Y LECHE        X930ML;187;0,000133010955557604;0,985521031973251
41283;ACOND.SUAVE MANZANA VERDE         X930ML;187;0,000133010955557604;0,985654042928808
9377;FIDEO FAVORITA TIRABUZON-49918-   X500GR;186;0,000132299667025211;0,985786342595833
7698;JUGO BAGGIO PERA TETRA BRICK-12594- X1LT;186;0,000132299667025211;0,985918642262859
6066;ATUN NATURAL DESM.CUMANA-30617-X170GR;186;0,000132299667025211;0,986050941929884
14001;POMADA COBRA MARRON                X32GR;185;0,000131588378492817;0,986182530308377
28023;MERMELADA DULCOR NARANJA POTE-803-X500GR;184;0,000130877089960423;0,986313407398337
5000;CACAO TODDY MAS                   X180GR;184;0,000130877089960423;0,986444284488297
77246;VINO VIÐAS DE ALVEAR TINTO -113- X1.25CC;183;0,00013016580142803;0,986574450289725
1043;GALLETA TRIO PEPAS       -0104-   X350GR;183;0,00013016580142803;0,986704616091153
1112;GALLETA ARCOR MANA LIVIANAS VAINI.X145GR;183;0,00013016580142803;0,986834781892581
13249;LIMPIA MR.MUSCULO COC.REP.D.P.-115-X500C;183;0,00013016580142803;0,986964947694009
11142;SALSA ARCOR PIZZA D.PACK- 9567-   X340GR;183;0,00013016580142803;0,987095113495437
93513;MORTADELA LA PIAMONTESA GIGANTE-1103-XKG;183;0,000130158688542706;0,98722527218398
93064;FIAMBRE COCIDO PALETA D/CERDO LARIO- XKG;182;0,00012949719020758;0,987354769374188
21058;SAL DOS ANCLAS FINA ESTUCHE       X500GR;182;0,000129454512895636;0,987484223887083
13871;AUTOB.CERAMICOL INCOLORO DP-190-  X450ML;181;0,000128743224363243;0,987612967111447
17454;PAÐAL HUGGIES CLASSIC MEDIANO-97440-X10U;181;0,000128743224363243;0,98774171033581
13059;LUSTRAMUEBLE BLEM LAV.AER-331-    X360CC;181;0,000128743224363243;0,987870453560173
77005;JUGO MOCORETA NARANJA     -10511- X500CC;181;0,000128743224363243;0,987999196784537
9248;FIDEO LA PROVIDENCIA MOÐO -         X5KG;181;0,000128743224363243;0,9881279400089
31699;CREMA DENTAL COLGATE TOT/12-11113-X180GR;181;0,000128743224363243;0,988256683233263
90324;POSTRE DANONINO-827-FRUTILLA BEB.4X100GR;180;0,000128031935830849;0,988384715169094
13537;DESOD.AMB.POETT DEJAVU            X360CC;180;0,000128031935830849;0,988512747104925
11040;EXTRACTO TOMATE ALCO              X145GR;179;0,000127320647298455;0,988640067752223
9747;FIDEO LUCCHETTI BUCATINI-30924-   X500GR;178;0,000126609358766062;0,988766677110989
27054;SECADOR DE GOMA SACCHI (50 CM)      X1UN;178;0,000126609358766062;0,988893286469755
6021;CABALLA ACEITE JANDAIA-31813-     X425GR;178;0,000126609358766062;0,989019895828522
31155;DESOD.AXE MUSK-212145-            X113GR;178;0,000126609358766062;0,989146505187288
21022;PROVENZAL LA CAMPIÐA -11311-      X500GR;178;0,000126609358766062;0,989273114546054
13244;DETERGENTE BORA CONCENTR. -108039-X150ML;177;0,000125898070233668;0,989399012616287
13053;LUSTRAMUEBLE BRISHINE LIQUIDO-005-X250CC;177;0,000125898070233668;0,989524910686521
16134;POSTRE GODET VAINILLA-1001201-    X140GR;177;0,000125898070233668;0,989650808756755
17712;PROTECTOR CAREFREE ORIGINAL S/P-   X20UN;177;0,000125898070233668;0,989776706826988
90422;MARGARINA DANICA SOFT LIG.PAN-880-X200GR;177;0,000125898070233668;0,989902604897222
9185;FIDEO LA PROVIDENCIA TIRABUZON-     X5KG;177;0,000125898070233668;0,990028502967456
41208;SHAMPOO SUAVE FRUTOS ROJOS        X930ML;176;0,000125186781701275;0,990153689749157
90302;VIDACOL-166-FRUTILLA PACK         4X80GR;176;0,000125186781701275;0,990278876530858
32044;LECHE POLVO NIDO+NUTRICION S.PACK-X400GR;175;0,000124475493168881;0,990403352024027
17421;PAÐAL BABYSEC ULTRA MP GDE -4107-  X16UN;175;0,000124475493168881;0,990527827517196
9754;FIDEO LUCCHETTI MOSTACHOLI-30716- X500GR;175;0,000124475493168881;0,990652303010365
13106;ADITIVO AYUDIN ROPA COLOR C/V.      X1LT;175;0,000124475493168881;0,990776778503534
28240;MERMELADA NOEL LIGHT CIRUELA FCO- X390GR;174;0,000123764204636487;0,99090054270817
25200;MAYONESA FANACOA DOY PACK-946008- X950GR;174;0,000123764204636487;0,991024306912807
13592;POLVO LIMP.ODEX BICAR.Y CIT.-1104-X400GR;173;0,000123052916104094;0,991147359828911
31294;CREMA HINDS ROSADA-61032-         X150GR;173;0,000123052916104094;0,991270412745015
41373;SHAMPOO SEDAL SOS CERAMIDAS-      X300ML;173;0,000123052916104094;0,991393465661119
92213;SALCHICHA VIENA 66 PROMOCION -      X6UN;173;0,000123052916104094;0,991516518577223
18059;VELAS GOLONDRINA         -94342-  X120GR;172;0,0001223416275717;0,991638860204794
1007;GALLETA LIA VOCACION ACARAM.-1779-X150GR;171;0,000121630339039307;0,991760490543834
90410;MARGARINA DANICA +LECHE PAN -870- X200GR;171;0,000121630339039307;0,991882120882873
90526;POSTRE DANONINO-430-BEB.MAXI-FRUT.X185GR;171;0,000121630339039307;0,992003751221912
41334;ACOND.PLUSBELLE BAMBU/ALOE C/AMINOB-X1LT;171;0,000121630339039307;0,992125381560952
77140;VINO VIÐAS DE ALVEAR TINTO -111-  X700CC;171;0,000121630339039307;0,992247011899991
7061;VINO MICHEL TORINO BORGOÐA-42519-X1.25CC;170;0,000120919050506913;0,992367930950498
90242;YOGUR CERROS TUCUMANOS BEB.FRUT. -  X1LT;170;0,000120919050506913;0,992488850001005
20021;JABON PAN ALA (ESPUMA) PROMO-     X200GR;170;0,000120919050506913;0,992609769051512
32074;LECHE SANCOR BEBE 2 -3790- UAT    X250CC;170;0,000120919050506913;0,992730688102019
3028;AVENA SAN CAYETANO                X400GR;169;0,000120207761974519;0,992850895863993
28155;MERMELADA NOEL DAMASCO FCO-5166-  X454GR;168;0,000119496473442126;0,992970392337435
90427;LECHE SANCOR UP C/CAL/VIT.SAC-3228- X1LT;168;0,000119496473442126;0,993089888810878
20272;jabon polvo drive bai/lluv.mat.   x400gr;168;0,000119496473442126;0,99320938528432
13575;PASTILLA P/INOD.HARPIC RTO.MIXTO-102-X1U;168;0,000119496473442126;0,993328881757762
17422;paÐal babysec ultra mp xgde        x14un;166;0,000118073896377339;0,993446955654139
77445;AMARGO TERMA SERRANO PET-10060- X1.250CC;166;0,000118073896377339;0,993565029550516
31856;ANTIT.DOVE DURAZNO ROLL-ON-943217- X50ML;166;0,000118073896377339;0,993683103446894
18027;FOSFOROS TRES PATITOS ECOLOGICO-  X400UN;166;0,000118073896377339;0,993801177343271
7987;JUGO YUPI NAR/BAN.SOBRE RINDE 2L - X20GR;165;0,000117362607844945;0,993918539951116
25027;MOSTAZA DANICA ORIG.DOY PACK-201- X220GR;165;0,000117362607844945;0,994035902558961
41048;SHAMPOO SEDAL LISO PERFECTO       X200ML;164;0,000116651319312551;0,994152553878273
20148;JABON POLVO ACE NAT.AL/MAN.BE-9310-X400G;164;0,000116651319312551;0,994269205197586
20503;JABON POLVO DRIVE BR.TARDE REG.   X800GR;163;0,000115940030780158;0,994385145228366
95020;TALLARIN LA TUCUMANITA HUEVO-VERD.X500GR;163;0,000115940030780158;0,994501085259146
41486;SHAMPOO PLUSBELLE GUAR/MORA C/AMINOB-X1L;162;0,000115228742247764;0,994616314001394
20540;JABON TOC.REXONA-30537-AQUA/FRESH 3X125G;162;0,000115228742247764;0,994731542743642
3092;MAIZ PISINGALLO JOSE LOPEZ        X500GR;160;0,000113806165182977;0,994845348908825
90234;VIDACOL-166-MULTIFRUTA PACK       4X80GR;160;0,000113806165182977;0,994959155074008
41056;SHAMPOO SEDAL CLIMA RESIST        X200ML;160;0,000113806165182977;0,995072961239191
9434;FIDEO MATARAZZO MOST.RAYADO-49657-X500GR;160;0,000113806165182977;0,995186767404374
29047;caldo knorr verdura rec.colec-0822- x6un;160;0,000113806165182977;0,995300573569557
41934;CEPILLO DENT.COLG.EX.CLEAN 2X1-63042-XUN;159;0,000113094876650583;0,995413668446207
17395;PAÐAL BABYSEC ULT.TRI/XGDE         X24UN;158;0,00011238358811819;0,995526052034326
90278;CREMA LECHE SANCOR C/VIT.DYE-3306-X200GR;158;0,00011238358811819;0,995638435622444
1248;GALLETA ARCOR MANA LECHE-7202-    X145GR;158;0,00011238358811819;0,995750819210562
27689;trapo piso ranchera gris -421-      x1un;157;0,000111672299585796;0,995862491510148
13800;DETERGENTE BORA MAGIC PLUS NARANJA-X600C;157;0,000111672299585796;0,995974163809733
13729;LIMP.LIQ.JARDIN ANTIB.MARINA CRIST-X900C;157;0,000111672299585796;0,996085836109319
7114;LICOR 3 PLUMAS CAFE COÐAC PETACA  X200CC;157;0,000111672299585796;0,996197508408905
13860;DESINFECT.LYSOFORM AIR CITRICA    X327CC;157;0,000111672299585796;0,996309180708491
20487;JABON POLVO ALA REG.SOL MULTIACC. X800GR;156;0,000110961011053402;0,996420141719544
6052;ATUN NATURAL DESMENUZADO CARACAS- X170GR;156;0,000110961011053402;0,996531102730598
24173;PREMEZCLA P/PIZZA BLANCAFLOR      X500GR;156;0,000110961011053402;0,996642063741651
20189;JABON POLVO ACE ROS/JAZ.B/E C/SUAV.X400G;156;0,000110961011053402;0,996753024752704
13225;DESOD.AMB.POETT BOSQUE/BAMBU      X360CC;155;0,000110249722521009;0,996863274475225
41183;ACOND.SUAVE FRUTOS ROJOS          X930ML;155;0,000110249722521009;0,996973524197747
1106;GALLETA FRUTIGRAN SEMIL.CHIA&LINO X240GR;155;0,000110249722521009;0,997083773920268
41266;ACOND.SEDAL CLIMA RESIST          X200ML;155;0,000110249722521009;0,997194023642789
16107;POSTRE EXQUISITA VAINILLA-40853-  X120GR;155;0,000110249722521009;0,99730427336531
90300;LECHE SANCOR BIO ENT.FRUT-6826-   4X95GR;155;0,000110249722521009;0,997414523087831
90308;GELATINA SHIMY -4033-MANZANA      X110GR;155;0,000110249722521009;0,997524772810352
93007;MORTADELA CAÐON 808 -1104-           XKG;155;0,000110192819438417;0,99763496562979
17681;PAPEL HIG.CAMPANITA TEXTUR.30MT.147-X6UN;154;0,000109538433988615;0,997744504063779
1185;GALLETA ARCOR HOGAREÐA SALV.-6691-X200GR;154;0,000109538433988615;0,997854042497768
1349;GALLETA LA BIZANTINA DE ARROZ -47-X100GR;154;0,000109538433988615;0,997963580931756
6016;CABALLA NATURAL MARBELLA          X425GR;153;0,000108827145456222;0,998072408077212
4232;CAFE DOLCA SUAVE FRASCO RENOV.     X50GR;152;0,000108115856923828;0,998180523934136
20499;JABON POLVO DRIVE FRESC.MAR MATIC X400GR;152;0,000108115856923828;0,99828863979106
90380;YOGUR YOGURISMO-12- FIRME VAINILLA X190G;152;0,000108115856923828;0,998396755647984
9283;FIDEO LA TERESINA TALLARIN -      X500GR;152;0,000108115856923828;0,998504871504908
7271;JUGO BAGGIO NARANJA T.BRIK-12592-   X1LT;152;0,000108115856923828;0,998612987361832
20504;JABON POLVO DRIVE DISF.ATARD.REG. X800GR;152;0,000108115856923828;0,998721103218755
3375;FECULA MAIZENA ESTUCHE            X500GR;151;0,000107404568391434;0,998828507787147
90088;YOGUR SANCOR-6406-BEB.FORT.VAINILLA X1KG;151;0,000107404568391434;0,998935912355538
1850;GALLETA FRUTIGRAN SALV.DULCE      X250GR;150;0,000106693279859041;0,999042605635397
13101;ADITIVO AYUDIN ROPA BCA.D.P.      X500CC;150;0,000106693279859041;0,999149298915256
90190;LECHE CHOCOLATADA CINDOR-892-EX.SAB.X1LT;150;0,000106693279859041;0,999255992195115
90437;MARGARINA DANICA SOFT LIG.POTE-881-X200G;150;0,000106693279859041;0,999362685474974
90430;YOGUR MANFREY-60108-CON CEREAL    X163GR;150;0,000106693279859041;0,999469378754833
20428;JABON POLVO ACE REGULAR BOLSA     X800GR;150;0,000106693279859041;0,999576072034692
13704;DETERGENTE ALA C/GLICERINA-191920-X1.25L;149;0,000105981991326647;0,999682054026019
9204;ARROZ CONDOR LARGO FINO-40891-    X500GR;149;0,000105981991326647;0,999788036017346
17245;PAÐAL BABYSEC ULTRA HIPER MED-4146-X72UN;149;0,000105981991326647;0,999894018008672
41396;QUITAESMALTE ALGABO HUMECTANTE     X60CC;149;0,000105981991326647;0,999999999999999
