categoria|rubro|id|producto|titulo|detalle|sku|imagen|regla_1|precio_1|regla_2|precio_2|regla_3|precio_3
Aderezos| Ketchup|73|http://tatito.com.ar/producto/ketchup-danica-220gr/|KETCHUP DANICA 220GR|""|3521|http://tatito.com.ar/wp-content/uploads/2020/01/KETCHUP-DANICA-220GR.jpg|1 - 2|52.0|3+|43.71||
Aderezos| Mayonesas|139|http://tatito.com.ar/producto/mayonesa-natura-125-grs/|Mayonesa Natura 125 grs.|""|3492|http://tatito.com.ar/wp-content/uploads/2020/06/mayonesa-natura-125.jpg|1 - 2|32.5|3+|27.89||
Aderezos| Mayonesas|139|http://tatito.com.ar/producto/mayonesa-natura-250-grs/|Mayonesa Natura 250 grs.|""|3508|http://tatito.com.ar/wp-content/uploads/2020/06/mayonesa-natura-250.jpg|1 - 2|63.0|3+|54.2||
Aderezos| Mayonesas|139|http://tatito.com.ar/producto/mayonesa-hellmanns-475gr/|MAYONESA HELLMANNS 475GR|""|3495|http://tatito.com.ar/wp-content/uploads/2019/11/MAYONESA-HELLMANNS-475GR.jpg|1 - 2|115.0|3+|97.5||
Aderezos| Mayonesas|139|http://tatito.com.ar/producto/mayonesa-fanacoa-2755kg/|MAYONESA FANACOA  2755KG|""|3559|http://tatito.com.ar/wp-content/uploads/2020/01/MAYONESA-FANACOA-2755KG.jpg|1 - 2|179.0|3+|179.0||
Aderezos| Mayonesas|139|http://tatito.com.ar/producto/mayonesa-danica-f-1kg/|MAYONESA DANICA FIESTA 1KG|""|3494|http://tatito.com.ar/wp-content/uploads/2019/11/mayonesa-danica-fiesta-1kg.jpg|1 - 2|120.0|3+|99.0||
Aderezos| Mayonesas|139|http://tatito.com.ar/producto/mayonesa-hellmanns-950kg/|MAYONESA HELLMANNS 950KG|""|1784|http://tatito.com.ar/wp-content/uploads/2020/01/MAYONESA-HELLMANNS-950KG.jpg|1 - 2|190.0|3+|163.29||
Aderezos| Mayonesas|139|http://tatito.com.ar/producto/mayonesa-hellmanns-2755gr/|MAYONESA HELLMANNS 2755GR|""|1199|http://tatito.com.ar/wp-content/uploads/2020/01/MAYONESA-HELLMANNS-2755GR.jpg|1 - 2|390.0|3+|390.0||
Aderezos| Mayonesas|139|http://tatito.com.ar/producto/mayonesa-danica-f-x-500gr/|MAYONESA DANICA F X 500GR|""|100351|http://tatito.com.ar/wp-content/uploads/2019/11/MAYONESA-DANICA-F-X-500GR.jpg|1 - 2|65.0|3+|53.96||
Aderezos| Mayonesas|139|http://tatito.com.ar/producto/mayonesa-danica-f-100gr/|MAYONESA DANICA F 100GR|""|1035|http://tatito.com.ar/wp-content/uploads/2020/01/MAYONESA-DANICA-F-100GR.jpg|1 - 2|12.5|3+|10.4||
Aderezos| Mayonesas|139|http://tatito.com.ar/producto/mayonesa-danica-f-220gr/|MAYONESA DANICA F 220GR|""|3501|http://tatito.com.ar/wp-content/uploads/2019/11/Mayonesa-Dani-Fiesta-24x250cm3-.jpg|1 - 2|35.0|3+|29.87||
Aderezos| Mayonesas|139|http://tatito.com.ar/producto/mayonesa-hellmanns-237gr/|MAYONESA HELLMANNS 237GR|""|3527|http://tatito.com.ar/wp-content/uploads/2020/01/MAYONESA-HELLMANNS-237GR.jpg|1 - 2|65.0|3+|54.6||
Aderezos| Mostazas|149|http://tatito.com.ar/producto/mostaza-danica-3kg/|MOSTAZA DANICA 3KG|""|101362|http://tatito.com.ar/wp-content/uploads/2020/01/MOSTAZA-DANICA-3KG.jpg|1 - 2|245.0|3+|219.45||
Aderezos| Mostazas|149|http://tatito.com.ar/producto/mostaza-danica-220gr/|MOSTAZA DANICA 220GR|""|3517|http://tatito.com.ar/wp-content/uploads/2020/01/MOSTAZA-DANICA-250GR.jpg|1 - 2|43.0|3+|37.23||
Almacén| Arroz|93|http://tatito.com.ar/producto/arroz-gallo-largo-fino-500-grs/|Arroz Gallo Largo Fino 500 Grs.|""|102951|http://tatito.com.ar/wp-content/uploads/2020/07/arroz-gallo-largo-fino-500.jpg|1 - 2|52.0|3+|43.76||
Almacén| Arroz|93|http://tatito.com.ar/producto/arroz-dos-hermanos-l-fino-x-500-grs/|Arroz Dos Hermanos L. Fino x 500 grs.|""|109914|http://tatito.com.ar/wp-content/uploads/2020/07/arroz-dos-hermanos-Lfino-500.jpg|1 - 2|40.0|3+|34.57||
Almacén| Arroz|93|http://tatito.com.ar/producto/arroz-dos-hermanos-parboil-x-500-grs/|Arroz Dos Hermanos Parboil x 500 grs.|""|109913|http://tatito.com.ar/wp-content/uploads/2020/07/arroz-dos-hermanos-parboil-500.jpg|1 - 2|49.5|3+|42.59||
Almacén| Arroz|93|http://tatito.com.ar/producto/arroz-peleador-largo-fino-x-500-grs/|Arroz Peleador Largo Fino x 500 grs.|""|4279|http://tatito.com.ar/wp-content/uploads/2020/05/arroz-peleador-500.jpg|1 - 2|36.0|3+|28.5||
Almacén| Arroz|93|http://tatito.com.ar/producto/arroz-gallo-oro-b1-kg-s-iva/|Arroz Gallo Oro 1 Kg.|""|103204|http://tatito.com.ar/wp-content/uploads/2020/01/ARROZ-GALLO-ORO-B1-KG.jpg|1 - 2|127.0|3+|109.99||
Almacén| Arroz|93|http://tatito.com.ar/producto/arroz-noble-lf-500g-s-iva/|Arroz Noble Largo Fino 500 Grs.|""|109867|http://tatito.com.ar/wp-content/uploads/2020/01/ARROZ-NOBLE-LF-500G.jpg|1 - 2|43.5|3+|35.28||
Almacén| Arroz|93|http://tatito.com.ar/producto/arroz-gallo-oro-ama-500gr/|Arroz Gallo Oro Amarillo 500 Grs.|""|4266|http://tatito.com.ar/wp-content/uploads/2020/01/ARROZ-GALLO-ORO-AMA-500GR.jpg|1 - 2|69.0|3+|57.7||
Almacén| Arroz|93|http://tatito.com.ar/producto/arroz-luchador-4-0-500gr-s-iva/|ARROZ LUCHADOR 4/0 500GR|""|4304|http://tatito.com.ar/wp-content/uploads/2019/11/arroz-luchador-500.jpg|1 - 2|36.5|3+|31.28||
Almacén| Azúcar|98|http://tatito.com.ar/producto/azucar-1kg-s-iva/|Azucar 1 Kg.|""|3471|http://tatito.com.ar/wp-content/uploads/2019/11/azucar-comun-1kg-fraccionada.jpg|1 - 2|60.0|3+|48.0||
Almacén| Café|161|http://tatito.com.ar/producto/cafe-la-virginia-instantaneo-latte-125-gr/|Cafe La Virginia Instantaneo Latte 125 gr|""|103315|http://tatito.com.ar/wp-content/uploads/2020/05/cafe-la-virginia-latte-125.jpg|1 - 2|110.0|3+|94.88||
Almacén| Café|161|http://tatito.com.ar/producto/cafe-la-virginia-instantaneo-cortado-125-gr/|Cafe La Virginia Instantaneo Cortado 125 gr|""|103316|http://tatito.com.ar/wp-content/uploads/2020/05/cafe-la-virginia-cortado-125.jpg|1 - 2|110.0|3+|94.88||
Almacén| Café|161|http://tatito.com.ar/producto/malta-el-pocillo-x-170-gr/|Malta El pocillo x 170 gr.|""|110968|http://tatito.com.ar/wp-content/uploads/2020/05/MALTA-EL-POCILLO-170G.jpg|1 - 2|210.0|3+|174.99||
Almacén| Café|161|http://tatito.com.ar/producto/malta-el-pocillo-x-125-gr/|Malta El Pocillo x 125 gr.|""|110969|http://tatito.com.ar/wp-content/uploads/2020/05/MALTA-ELPOCILLO-125-POCUH.jpg|1 - 2|125.0|3+|105.63||
Almacén| Café|161|http://tatito.com.ar/producto/cafe-la-virg-inst-100gr-suav/|Cafe La Virginia Instantaneo Suave 100 Grs.|""|4491|http://tatito.com.ar/wp-content/uploads/2020/01/CAFE-LA-VIRG-INST-100GR-SUAV.jpg|1 - 2|195.0|3+|167.6||
Almacén| Café|161|http://tatito.com.ar/producto/cafe-la-morenita-125gr/|Cafe La Morenita 125 Grs.|""|4471|http://tatito.com.ar/wp-content/uploads/2020/01/CAFE-LA-MORENITA-125GR.jpg|1 - 2|77.0|3+|66.42||
Almacén| Café|161|http://tatito.com.ar/producto/cafe-la-virg-170gr-suav-vidrio/|Cafe la Virginia Suave 170 Grs. Vidrio|""|101539|http://tatito.com.ar/wp-content/uploads/2020/01/CAFE-LA-VIRG-170GR-SUAV-VIDRIO.jpg|1 - 2|290.0|3+|249.52||
Almacén| Café|161|http://tatito.com.ar/producto/cafe-arlistan-100gr/|Cafe Arlistan 100 Grs.|""|4487|http://tatito.com.ar/wp-content/uploads/2020/04/cafe-arlistan-100gr.jpg|1 - 2|189.4|3+|156.01||
Almacén| Café|161|http://tatito.com.ar/producto/cafe-dolca-torr-vid170gr/|CAFE DOLCA CLASICO 170 GRS. VIDRIO|""|7313|http://tatito.com.ar/wp-content/uploads/2020/01/CAFE-DOLCA-TORR-VID170GR.jpg|1 - 2|285.0|3+|245.7||
Almacén| Café|161|http://tatito.com.ar/producto/cafe-dolca-torr-100gr/|CAFE DOLCA CLASICO 100GR VIDRIO|""|289700|http://tatito.com.ar/wp-content/uploads/2020/01/CAFE-DOLCA-TORR-100GR.jpg|1 - 2|180.56|3+|155.34||
Almacén| Café|161|http://tatito.com.ar/producto/cafe-dolca-inst-50gr/|Cafe Dolca Instantaneo Clasico 50 gr.|""|4479|http://tatito.com.ar/wp-content/uploads/2019/11/cafe-dolca-cl-50g.jpg|1 - 2|107.47|3+|92.05||
Almacén| Café|161|http://tatito.com.ar/producto/cafe-dolca-inst-50grsuave/|Cafe Dolca Instantaneo Suave 50 Grs.|""|4478|http://tatito.com.ar/wp-content/uploads/2019/11/cafe-dolca-suave-50g.jpg|1 - 2|100.74|3+|86.28||
Almacén| Café|161|http://tatito.com.ar/producto/cafe-dolca-suave-100g/|Cafe Dolca Instantaneo Suave 100 grs.|""|289424|http://tatito.com.ar/wp-content/uploads/2020/01/CAFE-DOLCA-SUAVE-100G.jpg|1 - 2|167.19|3+|143.83||
Almacén| Café|161|http://tatito.com.ar/producto/cafe-la-virg-170gr-cla-vidrio/|Cafe la Virginia Cl?sico 170 Grs. Vidrio|""|104125|http://tatito.com.ar/wp-content/uploads/2020/01/CAFE-LA-VIRG-170GR-CLA-VIDRIO.jpg|1 - 2|290.0|3+|249.52||
Almacén| Café|161|http://tatito.com.ar/producto/cafe-la-virg-inst-100gr-cla/|Cafe la Virginia Clasico Instantaneo 100 Grs.|""|4466|http://tatito.com.ar/wp-content/uploads/2020/01/CAFE-LA-VIRG-INST-100GR-CLA.jpg|1 - 2|195.0|3+|167.6||
Almacén| Café|161|http://tatito.com.ar/producto/cafe-arlistan-50gr/|Cafe Arlistan Suave 50 Grs.|""|4489|http://tatito.com.ar/wp-content/uploads/2019/11/cafe-arlistan-50g.jpg|1 - 2|100.0|3+|83.75||
Almacén| Café|161|http://tatito.com.ar/producto/cafe-villa-rica-125gr/|Cafe Villa Rica 125 Grs.|""|4476|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1 - 2|62.0|3+|51.83||
Almacén| Café|161|http://tatito.com.ar/producto/cafe-la-virg-equil-x-125gr/|CAFE LA VIRGINIA EQUIL X 125GR|""|100780|http://tatito.com.ar/wp-content/uploads/2020/01/CAFE-LA-VIRG-EQUIL-X-125GR.jpg|1 - 2|89.0|3+|76.69||
Almacén| Café|161|http://tatito.com.ar/producto/cafe-la-virg-5gr-sobre/|Cafe La Virginia en Sobres (5 Grs.)|""|256351|http://tatito.com.ar/wp-content/uploads/2020/01/CAFE-LA-VIRG-5GR-SOBRE.jpg|1 - 2|146.0|3+|125.2||
Almacén| Café|161|http://tatito.com.ar/producto/cafe-la-morenita-saq-205gr/|CAFE LA MORENITA  SAQ 20*5GR|""|4509|http://tatito.com.ar/wp-content/uploads/2020/01/CAFE-LA-MORENITA-SAQ-20-5GR.jpg|1 - 2|138.0|3+|118.98||
Almacén| Enlatados|103|http://tatito.com.ar/producto/caballa-bahia-en-agua-y-aceite-425-gr/|Caballa Bahia en agua y aceite 425 gr.|""|110680|http://tatito.com.ar/wp-content/uploads/2020/05/caballa-bahia-425.jpg|1 - 2|174.4|3+|141.7||
Almacén| Enlatados|103|http://tatito.com.ar/producto/atun-bahia-170-gr/|Atun Bahia 170 GR|""|3118|http://tatito.com.ar/wp-content/uploads/2020/05/atun-bahia-170g.jpg|1 - 2|79.0|3+|59.9||
Almacén| Enlatados|103|http://tatito.com.ar/producto/sardinas-en-aceite-marbella-120-gr/|Sardinas en aceite Marbella 120 gr.|""|110535|http://tatito.com.ar/wp-content/uploads/2020/05/sardina-marbella-120g.jpg|1 - 2|100.0|3+|83.2||
Almacén| Enlatados|103|http://tatito.com.ar/producto/durazno-en-lata-precursor-x-820-gr/|Durazno en lata Precursor x 820 gr.|""|102098|http://tatito.com.ar/wp-content/uploads/2020/05/durazno-precursor-820g.jpg|1 - 2|103.5|3+|89.7||
Almacén| Enlatados|103|http://tatito.com.ar/producto/choclo-bahia-200g/|Choclo Bahia x 200 grs.|""|2602|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1 - 2|65.0|3+|55.0||
Almacén| Enlatados|103|http://tatito.com.ar/producto/choclo-inalpa-grano-amari-x-360-gr/|CHOCLO INALPA GRANO AMARI X 360 GR|""|2562|http://tatito.com.ar/wp-content/uploads/2020/01/CHOCLO-INALPA-GRANO-AMARI-X-360-GR.jpg|1 - 2|61.5|3+|53.09||
Almacén| Enlatados|103|http://tatito.com.ar/producto/arvejas-arcor-secas-300-gr/|Arvejas Arcor  Secas 300 Grs.|""|3130|http://tatito.com.ar/wp-content/uploads/2020/01/ARVEJAS-ARCOR-SECAS-300-GR.jpg|1 - 2|50.0|3+|43.64||
Almacén| Enlatados|103|http://tatito.com.ar/producto/choclo-arcor-entero-310g/|CHOCLO ARCOR ENTERO 310G|""|100343|http://tatito.com.ar/wp-content/uploads/2020/01/CHOCLO-ARCOR-ENTERO-310G.jpg|1 - 2|84.0|3+|73.33||
Almacén| Enlatados|103|http://tatito.com.ar/producto/caballa-marbella-al-ac-nat-425gr/|CABALLA MARBELLA AL AC/NAT 425GR|""|1603|http://tatito.com.ar/wp-content/uploads/2020/01/CABALLA-MARBELLA-AL-AC-Y-NAT-425GR.jpg|1 - 2|150.0|3+|130.01||
Almacén| Enlatados|103|http://tatito.com.ar/producto/arvejas-inalpa-350gr/|ARVEJAS INALPA  350GR|""|7103|http://tatito.com.ar/wp-content/uploads/2020/01/ARVEJAS-INALPA-350GR.jpg|1 - 2|30.0|3+|25.25||
Almacén| Enlatados|103|http://tatito.com.ar/producto/picadillo-la-negra-carne-90/|Picadillo La Negra Carne 90 grs.|""|1008|http://tatito.com.ar/wp-content/uploads/2020/01/PICADILLO-LA-NEGRA-CARNE-90.jpg|1 - 2|27.8|3+|23.5||
Almacén| Fideos|92|http://tatito.com.ar/producto/fideos-la-providencia-nido-tagliatelle-x-500-gr/|Fideos La Providencia Nido Tagliatelle x 500 gr.|""|111337|http://tatito.com.ar/wp-content/uploads/2020/05/FIDEOS-LA-PROVIDENCIA-NIDO-500..jpg|1 - 2|52.0|3+|44.0||
Almacén| Fideos|92|http://tatito.com.ar/producto/fideos-spaghetti-terrabusi-x-500-grs/|Fideos Spaghetti Terrabusi x 500 grs|""|4746|http://tatito.com.ar/wp-content/uploads/2020/04/spaghetti-terrabusi-500.jpg|1 - 2|56.0|3+|48.02||
Almacén| Fideos|92|http://tatito.com.ar/producto/fideos-la-providencia-spaguetti-500-gr/|FIDEOS LA PROVIDENCIA  SPAGUETTI 500 GR|""|103122|http://tatito.com.ar/wp-content/uploads/2020/04/FIDEOS-LA-PROVIDENCIA-SPAG-500.jpg|1 - 2|45.0|3+|37.86||
Almacén| Fideos|92|http://tatito.com.ar/producto/fideos-verizzia-guisero-s-iva/|FIDEOS VERIZZIA GUISERO|""|103412|http://tatito.com.ar/wp-content/uploads/2020/01/FIDEOS-VERIZZIA-GUISERO-S-IVA.jpg|1 - 2|39.0|3+|35.0||
Almacén| Fideos|92|http://tatito.com.ar/producto/fideos-chicago-rosca-s-iva/|Fideos Chicago Rosca|""|189148|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1 - 2|50.0|3+|41.6||
Almacén| Fideos|92|http://tatito.com.ar/producto/fideos-la-tuc-500gr/|FIDEOS LA TUCUMANITA 500GR|""|2101|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1 - 2|64.99|3+|56.0||
Almacén| Fideos|92|http://tatito.com.ar/producto/fideos-rivoli-gui-sop-500g-s-iva/|FIDEOS RIVOLI GUISERO/SOPERO 500G.|""|4806|http://tatito.com.ar/wp-content/uploads/2020/01/FIDEO-RIVOLI-TALLARIN-NODO-S-IVA.jpg|1 - 2|55.0|3+|46.8||
Almacén| Fideos|92|http://tatito.com.ar/producto/fideos-chicago-guis-500g-s-iva/|FIDEOS CHICAGO GUISEROS 500G|""|4799|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1 - 2|42.0|3+|36.45||
Almacén| Fideos|92|http://tatito.com.ar/producto/fideos-parradin-500gr/|FIDEOS PARRADIN 500GR|""|4734|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1 - 2|39.0|3+|33.8||
Almacén| Gall. Dulces y Saladas|137|http://tatito.com.ar/producto/galletas-all-rice-arroz-integral-limon-x-100-grs/|Galletas de Arroz All Rice Limon x 100 grs.|Galletas de Arroz Integral.-|1053414|http://tatito.com.ar/wp-content/uploads/2020/05/galletas-all-rice-limon.jpg|1 - 2|63.0|3+|54.17||
Almacén| Gall. Dulces y Saladas|137|http://tatito.com.ar/producto/galletas-all-rice-sin-sal-x-100-grs/|Galletas de Arroz All Rice Sin Sal x 100 grs.|Galletas de Arroz Integral.-|1053411|http://tatito.com.ar/wp-content/uploads/2020/05/galletas-all-rice-sin-sal.jpg|1 - 2|63.0|3+|54.17||
Almacén| Gall. Dulces y Saladas|137|http://tatito.com.ar/producto/galletas-all-rice-naranja-x-100-grs/|Galletas de Arroz All Rice Naranja x 100 grs.|Galletas de Arroz Integral.-|1053412|http://tatito.com.ar/wp-content/uploads/2020/05/galletas-all-rice-naranja.jpg|1 - 2|63.0|3+|54.17||
Almacén| Gall. Dulces y Saladas|137|http://tatito.com.ar/producto/galletas-all-rice-dulces-x-100-grs/|Galletas de Arroz All Rice Dulces x 100 grs.|Galletas de Arroz Integral.-|1053413|http://tatito.com.ar/wp-content/uploads/2020/05/galletas-all-rice-dulce.jpg|1 - 2|63.0|3+|54.17||
Almacén| Gall. Dulces y Saladas|137|http://tatito.com.ar/producto/galleta-all-rice-x-100-gr/|Galletas de Arroz All Rice Con Sal x 100 grs.|Galletas de Arroz Integral.-|105341|http://tatito.com.ar/wp-content/uploads/2019/11/GALLETA-ALL-RICE-X-100-GR-600x600.jpg|1 - 2|63.0|3+|54.17||
Almacén| Harinas|97|http://tatito.com.ar/producto/harina-graciela-real-0000-1-kg/|Harina Graciela  Real 0000 1 Kg.|""|4234|http://tatito.com.ar/wp-content/uploads/2020/06/harina-graciela-real-0000.jpg|1 - 2|53.0|3+|45.97||
Almacén| Harinas|97|http://tatito.com.ar/producto/har-gra-real-000-1kg/|Harina Graciela  Real 000 1 Kg.|""|4235|http://tatito.com.ar/wp-content/uploads/2020/01/HAR-GRA-REAL-000-1KG.jpg|1 - 2|44.0|3+|37.35||
Almacén| Harinas|97|http://tatito.com.ar/producto/har-reina-ana-000-x1-kg-s-iva/|HARINA REINA ANA 000 X1 KG.|""|101906|http://tatito.com.ar/wp-content/uploads/2019/11/HAR-REINA-ANA-000.jpg|1 - 2|39.0|3+|33.8||
Almacén| Harinas|97|http://tatito.com.ar/producto/har-celestial-0000-x-kg-s-iva/|HARINA CELESTIAL 0000 X KG|""|101816|http://tatito.com.ar/wp-content/uploads/2020/01/HAR-CELESTIAL-0000-X-KG.jpg|1 - 2|60.0|3+|52.0||
Almacén| Harinas|97|http://tatito.com.ar/producto/har-celestial-000-x1kg-s-iva/|Harina Celestial 000 X1 Kg.|""|101579|http://tatito.com.ar/wp-content/uploads/2020/01/HAR-CELESTIAL-000-X1KG.jpg|1 - 2|45.0|3+|38.55||
Almacén| Legumbres|94|http://tatito.com.ar/producto/avena-la-espanola-500gr/|Avena La Espanola 500 Grs.|""|5734|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1 - 2|58.0|3+|50.21||
Almacén| Legumbres|94|http://tatito.com.ar/producto/maiz-jose-lopez-bco-500gr/|Maiz Blanco Jose Lopez 500 Grs.|""|5689|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1 - 2|29.91|3+|25.0||
Almacén| Legumbres|94|http://tatito.com.ar/producto/poroto-la-espanola-pallares-500gr/|POROTO LA ESPANOLA PALLARES 500GR|""|1300|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1 - 2|120.0|3+|103.99||
Almacén| Legumbres|94|http://tatito.com.ar/producto/burgol-granos-de-oro/|BURGOL GRANOS DE ORO 500 GRS.|""|101074|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1 - 2|57.0|3+|48.76||
Almacén| Legumbres|94|http://tatito.com.ar/producto/burgol-bedoian-500gr/|BURGOL BEDOIAN 500GR|""|5700|http://tatito.com.ar/wp-content/uploads/2020/01/BURGOL-BEDOIAN-500GR.jpg|1 - 2|76.99|3+|67.64||
Almacén| Legumbres|94|http://tatito.com.ar/producto/maiz-jose-lopez-pisingallo-500gr/|MAIZ JOSE LOPEZ PISINGALLO 500GR|""|5696|http://tatito.com.ar/wp-content/uploads/2019/11/maiz-pisingallo-jose-lopez.jpg|1 - 2|38.0|3+|32.24||
Almacén| Legumbres|94|http://tatito.com.ar/producto/burgol-jose-lopez-500gr/|BURGOL JOSE LOPEZ 500GR|""|5690|http://tatito.com.ar/wp-content/uploads/2019/11/burgol-jose-lopez-600x772.jpg|1 - 2|65.0|3+|54.94||
Almacén| Legumbres|94|http://tatito.com.ar/producto/lenteja-jose-lopez-500gr/|LENTEJA JOSE LOPEZ 500GR|""|5694|http://tatito.com.ar/wp-content/uploads/2019/11/lentejas-jose-lopez-600x773.jpg|1 - 2|96.0|3+|83.26||
Almacén| Legumbres|94|http://tatito.com.ar/producto/maiz-la-espanola-blanco-500gr/|MAIZ BLANCO LA ESPANOLA 500GR|""|5731|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1 - 2|37.5|3+|32.21||
Almacén| Legumbres|94|http://tatito.com.ar/producto/burgol-la-espanola-500gr/|BURGOL LA ESPANOLA 500GR|""|5708|http://tatito.com.ar/wp-content/uploads/2020/04/burgol-la-española.jpg|1 - 2|63.7|3+|55.16||
Almacén| Legumbres|94|http://tatito.com.ar/producto/polenta-jose-lopez-500gr/|POLENTA JOSE LOPEZ 500GR|""|5712|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1 - 2|18.5|3+|15.8||
Almacén| Legumbres|94|http://tatito.com.ar/producto/polenta-la-espanola-500gr/|POLENTA LA ESPANOLA 500GR|""|5732|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1 - 2|19.5|3+|16.97||
Almacén| Mate|143|http://tatito.com.ar/producto/yerba-cachamate-con-hierbas-500-grs-amarilla/|Yerba Cachamate con Hierbas 500 Grs. (Amarilla)|Composición: Yerba mate, poleo, lipia integrifolia (Incayuyo), manzanilla, hinojo, coriandro y menta.|44021|http://tatito.com.ar/wp-content/uploads/2020/05/yerba-cachamate-hierbas-amarilla-500.jpg|1 - 2|115.0|3+|96.91||
Almacén| Mate|143|http://tatito.com.ar/producto/yerba-yerbacid-c-cascara-500-g/|YERBA YERBACID C/CASCARA 500 G|""|102978|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1 - 2|115.0|3+|93.6||
Almacén| Mate|143|http://tatito.com.ar/producto/yerba-broche-oro-250gr-s-iva/|YERBA BROCHE ORO 250GR|""|105463|http://tatito.com.ar/wp-content/uploads/2020/01/YERBA-BROCHE-ORO-250GR.jpg|1 - 2|78.5|3+|65.8||
Almacén| Mate|143|http://tatito.com.ar/producto/te-la-virg-x-100-saq-s-iva/|TE LA VIRGINIA X 100 SAQ|""|4511|http://tatito.com.ar/wp-content/uploads/2020/01/TE-LA-VIRG-X-100-SAQ.jpg|1 - 2|170.0|3+|147.03||
Almacén| Mate|143|http://tatito.com.ar/producto/yerba-saq-cachamate-x-25u-s-iva/|Mate Cocido en Saquitos Cachamate x 25 Uds.|""|7697|http://tatito.com.ar/wp-content/uploads/2020/01/YERBA-SAQ-CACHAMATE-X-25U.jpg|1 - 2|53.84|3+|43.75||
Almacén| Mate|143|http://tatito.com.ar/producto/yerba-taragui-c-p-x-500gr-s-iva/|YERBA TARAGUI C/P X 500GR|""|7606|http://tatito.com.ar/wp-content/uploads/2020/04/yerba-mate-taragui-500-grs.jpg|1 - 2|165.0|3+|143.19||
Almacén| Mate|143|http://tatito.com.ar/producto/te-la-virg-x-50-saq-s-iva/|TE LA VIRGINIA X 50 SAQ|""|100304|http://tatito.com.ar/wp-content/uploads/2020/01/TE-LA-VIRG-X-50-SAQ.jpg|1 - 2|89.0|3+|76.61||
Almacén| Mate|143|http://tatito.com.ar/producto/yerba-verdeflor-x-500gr-todas/|YERBA VERDEFLOR X 500GR VARIOS SABORES|""|102800|http://tatito.com.ar/wp-content/uploads/2020/01/YERBA-VERDEFLOR-X-500GR-TODAS.jpg|1 - 2|135.0|3+|115.01||
Almacén| Mate|143|http://tatito.com.ar/producto/yerba-saq-broche-o-x-25-s-iva/|Mate Cocido Broche de Oro x 25 uds.|""|101310|http://tatito.com.ar/wp-content/uploads/2020/01/YERBA-SAQ-BROCHE-O-X-25.jpg|1 - 2|59.04|3+|47.97||
Almacén| Mate|143|http://tatito.com.ar/producto/yerba-broche-oro-500gr-s-iva/|YERBA BROCHE ORO 500GR|""|4389|http://tatito.com.ar/wp-content/uploads/2020/01/YERBA-BROCHE-ORO-500GR.jpg|1 - 2|135.0|3+|114.93||
Almacén| Mate|143|http://tatito.com.ar/producto/yerba-cbse-500gr/|YERBA CBSE 500GR|""|4405|http://tatito.com.ar/wp-content/uploads/2020/01/YERBA-CBSE-500GR.jpg|1 - 2|135.0|3+|116.21||
Almacén| Mate|143|http://tatito.com.ar/producto/yerba-cachamate-todas-500gr/|Yerba Cachamate con Hierbas 500 Grs. (Rosa)|Composición: Yerba mate con palo, poleo, boldo y menta.|4402|http://tatito.com.ar/wp-content/uploads/2019/11/yerba-cachamate-hierbas-500.jpg|1 - 2|115.0|3+|96.91||
Almacén| Mate|143|http://tatito.com.ar/producto/yerba-cbse-250gr/|YERBA CBSE 250GR|""|4414|http://tatito.com.ar/wp-content/uploads/2020/01/YERBA-CBSE-250GR.jpg|1 - 2|80.0|3+|67.6||
Almacén| Mate|143|http://tatito.com.ar/producto/te-la-virg-x-25-saq-s-iva/|TE LA VIRGINIA X 25 SAQ|""|1853|http://tatito.com.ar/wp-content/uploads/2020/01/TE-LA-VIRG-X-25-SAQ.jpg|1 - 2|42.0|3+|36.05||
Almacén| Otros|155|http://tatito.com.ar/producto/dulce-de-leche-repostero-manfrey-x-400-grs/|Dulce de Leche Repostero Manfrey x 400 grs.|""|7099|http://tatito.com.ar/wp-content/uploads/2020/07/Dulce-de-leche-manfrey-repostero-400.jpg|1 - 2|108.0|3+|94.25||
Almacén| Otros|155|http://tatito.com.ar/producto/dulce-de-leche-tradicional-tremblay-x-400-grs/|Dulce de Leche Tradicional Tremblay x 400 grs.|""|7100|http://tatito.com.ar/wp-content/uploads/2020/07/Dulce-de-leche-tremblay-400.jpg|1 - 2|87.0|3+|75.27||
Almacén| Otros|155|http://tatito.com.ar/producto/dulce-de-leche-tradicional-tremblay-x-250-grs/|Dulce de Leche Tradicional Tremblay x 250 grs.|""|7101|http://tatito.com.ar/wp-content/uploads/2020/07/Dulce-de-leche-tremblay-250.jpg|1 - 2|56.5|3+|49.0||
