GRUPO;DESC.GRUPO;S.GRUPO;DESC.SUBGRUPO;COD.PROV;COD.PROD;PRODUCTO;COD.BARRA;KILOS;LITROS;UNIDADES;CANT TOT;PARTIC;TOTAL
1;GALLETAS;1;SALADAS;5622;1131;GALLETA BAGLEY TRAVIATA -8724-    X505GR;7790040872400;32,32;0;0;64;0,0107895708480227;64
6;CONSERVAS;1;CONSERVAS DE PESCADOS;427;6046;ATUN ACEITE DESMEN.CUMANA-30616-  X170GR;7791885001208;10,88;0;0;64;0,0107895708480227;64
21;SAL - CONDIMENTOS;2;ESPECIAS;26;21109;PIMIENTA BLANCA ALICANTE           X50GR;7790150020074;3,2;0;0;64;0,0107895708480227;64
5;POLVOS CHOCOLATADOS Y FRUTALES;1;POLVOS CHOCOLATADOS Y FRUTALES;26;5014;CACAO CHOCOLINO FORTIFICADO-      X180GR;7790150696118;11,52;0;0;64;0,0107895708480227;64
7;BEBIDAS;5;AGUA SABORIZADA;5253;77810;AGUA SEVEN H20H SAB.LIMONETO-8066-X1.5LT;7791813421917;0;96;0;64;0,0107895708480227;64
31;PERFUMERIA;4;TALCOS;229;31040;TALCO POLYANA FLORAL BOLSA -15700- X200G;7793100157004;12,8;0;0;64;0,0107895708480227;64
31;PERFUMERIA;2;PASTAS DENTAL;229;31900;CREMA DENT.COLGATE TOTAL PR/CLEAN-X100GR;7509546028019;6,4;0;0;64;0,0107895708480227;64
97;PANIFICACION;3;PAN FETEADO;5462;97832;PAN FARGO ALL NATURAL -1912-      X530GR;7793890019124;33,92;0;0;64;0,0107895708480227;64
7;BEBIDAS;2;JUGOS LISTOS;224;7345;JUGO BC LA CAMPAGNOLA NARANJA-2466-X200C;7793360246609;0;12,8;0;64;0,0107895708480227;64
2;CHOCOLATES - ALFAJORES;1;CHOCOLATES-ALFAJORES-BOMBONES;256;2032;CHOCOLATE DAQUI LECHE Y MANI -4216-X70GR;7790380042167;4,48;0;0;64;0,0107895708480227;64
2;CHOCOLATES - ALFAJORES;1;CHOCOLATES-ALFAJORES-BOMBONES;256;2110;MANI GEORGALOS CON CHOCOLATE-1604-X120GR;7790380016045;7,68;0;0;64;0,0107895708480227;64
50;INSECTICIDAS;4;ANTIPOLILLAS;5470;50085;NAFTALINA CRESOL BOLSA            X200GR;7798108210065;12,8;0;0;64;0,0107895708480227;64
11;LINEA ROJA Y VEGETALES EN CONSERVA;5;VEGETALES y LEGUMBRES EN CONSERVA;5215;11105;CHOCLO ALCO CREMOSO AMARILLO      X350GR;7790088001121;22,4;0;0;64;0,0107895708480227;64
13;LIMPIADORES;5;CERAS-BRILLOS-AUTOBRILLOS;71;13879;AUTOB.CERAMICOL ROJO -019-        X900ML;7790520986733;0;57,5999985;0;64;0,0107895708480227;64
10;FRUTAS EN CONSERVA;3;ANANA;152;10066;ANANA LA CAMPAGNOLA B/C-734-      X825GR;7793360002243;53,1199989;0;0;64;0,0107895708480227;64
23;ACEITES - VINAGRES;1;VINAGRES;342;23359;VINAGRE MENOYO ALCOHOL            X500CC;7790130000034;0;32;0;64;0,0107895708480227;64
8;GOLOSINAS;1;CARAMELOS;6098;8120;PASTILLA DRF MENTA -88202-         X23GR;7792222002865;1,472;0;0;64;0,0107895708480227;64
7;BEBIDAS;2;JUGOS LISTOS;5643;7503;JUGO ADES FRUTA TROPICAL -136014- X200CC;7794000730106;0;12,8;0;64;0,0107895708480227;64
4;INFUSIONES;4;TE ESPECIAL;26;4078;TE LA VIRGINIA MANZANILLA SAQUIT   X25UN;7790150080603;0;0;1575;63;0,0106209838035223;63
1;GALLETAS;3;DULCES;5622;1098;GALLETA BAGLEY TENTAC.FRUTILLA-9532-X85G;7790040953208;5,355;0;0;63;0,0106209838035223;63
20;JABONES;7;JABON DE TOCADOR -hasta 100 grs.-;5263;20419;JABON TOC.ESPADOL ANT.ACT.DEO-1801-X90GR;7791130018012;5,67;0;0;63;0,0106209838035223;63
1;GALLETAS;3;DULCES;5523;1204;GALLETA TIA MARUCA PEPAS -        X300GR;7798082740169;18,9;0;0;63;0,0106209838035223;63
13;LIMPIADORES;11;PASTILLAS P/INODOROS;71;13681;BLOQUE P/INOD.ADHES.MR.MUSC.CITRIC-3X30G;7790520989611;5,67;0;0;63;0,0106209838035223;63
1;GALLETAS;2;ESPECIALES;6202;1019;LONJITAS LA BIZANTINA CLASICAS -  X135GR;7798063361062;8,505;0;0;63;0,0106209838035223;63
16;POSTRES PARA PREPARAR;5;POSTRES - MOUSSE;20;16033;POSTRE EXQUISITA D.D.LECHE-40857- X120GR;7790070408570;7,56;0;0;63;0,0106209838035223;63
54;PRODUCTOS P/COPETIN -SNACK-;1;SNACK SALADO;5243;54083;PALITOS SALADOS PEHUAMAR -6761-    X90GR;7790310000854;5,67;0;0;63;0,0106209838035223;63
90;LACTEOS;16;QUESOS BLANCOS;72;90334;QUESO UNT.MENDICRIM 0% -4020-     X300GR;7790080040203;18,9;0;0;63;0,0106209838035223;63
90;LACTEOS;4;YOGURT LINEA SALUD;72;90301;LECHE SANCOR BIO DESC.FRUT-6827-  4X95GR;7790080068276;23,94;0;0;63;0,0106209838035223;63
20;JABONES;6;JABON DE TOCADOR -mayor a 100 grs.-;117;20280;JABON TOC.LUX DEGUSTAME-934236-   X125GR;7791293018072;7,875;0;0;63;0,0106209838035223;63
25;ADEREZOS;1;MAYONESAS;5643;25169;MAYONESA HELLMANNS REC.LIVIANA-   X500GR;7794000957879;31,5;0;0;63;0,0106209838035223;63
25;ADEREZOS;2;MOSTAZA;5643;25134;mostaza savora-207062-sqz aniv.   x370gr;7794000957664;23,31;0;0;63;0,0106209838035223;63
