id|nombre|precio|precio_1|precio_2|rubro|url_imagen|url_producto
00257|Jabon Ace Liquido Doypack x 400 ml|68.0|3,58.38||Limpieza > Limpiador de Ropa|/2020/05/jabon-ace-doypack-400.jpg|/jabon-ace-liquido-doypack-x-400-ml/
00258|Jabon Ace Liquido Doypack x 800 ml|130.0|3,114.32||Limpieza > Limpiador de Ropa|/2020/05/jabon-ace-doypack-800.jpg|/jabon-ace-liquido-doypack-x-800-ml/
00975|Jabon Ala 3 Kg. MATIC|360.0|3,323.50||Limpieza > Limpiador de Ropa|/2020/01/JABON-ALA-3KG.jpg|/jabon-ala-3kg/
00976|JABON ALA LIQUIDO X 800ML|114.0|3,97.91||Limpieza > Limpiador de Ropa|/2019/11/jabon-ala-doypack-800.jpg|/jabon-ala-matic-liq-x-800ml/
00977|JABON DRIVE LIQUIDO DOYPACK X 800ML|100.0|3,86.22||Limpieza > Limpiador de Ropa|/2020/01/JABON-DRIVE-LIQ-DP-X-800ML.jpg|/jabon-drive-liq-dp-x-800ml/
00259|Jabon Ala Matic 400 Grs.|70.0|3,60.05||Limpieza > Limpiador de Ropa|/2020/01/JABON-ALA-400GR.jpg|/jabon-ala-400gr/
00957|Jabon en Pan Argentino  x 2uds.|59.0|3,50.27||Limpieza > Varios|/2020/10/Jabon-argentino-pan-x2.jpg|/jabon-en-pan-argentino-x-2uds/
00958|Desinfectante Tibu 410 cm3|120.0|3,104.00||Limpieza > Varios|/2020/10/desinfectante-tibu-410.jpg|/desinfectante-tibu-410-cm3/
00959|Insecticida X5 Mata Cucarachas y Hormigas 360 cm.|167.0|3,143.00||Limpieza > Varios|/2020/10/x5-cucarachas-hormigas.jpg|/insecticida-x5-mata-cucarachas-y-hormigas-360-cm/
00960|Raid Mata Moscas y Mosquitos 360 cm.|210.0|3,182.01||Limpieza > Varios|/2020/10/raid-mata-moscas-mosq-360.jpg|/raid-mata-moscas-y-mosquitos-360-cm/
00685|Insecticida Raid Extermina Cucarachas 360 cm.|148.0|3,127.62||Limpieza > Varios|/2020/10/raid-extermina-cucarachas-360.jpg|/insecticida-raid-extermina-cucarachas-360-cm/
00962|Mr. Musculo Baño 450 ml.|83.0|3,71.14||Limpieza > Varios|/2020/10/MR-MUSCULO-baño-DOYPACK.jpg|/mr-musculo-bano-450-ml/
00963|Insecticida Raid Casa y Jardin 360cm.|179.28|3,153.14||Limpieza > Varios|/2020/10/RAID-INSEC-CASAYJ-360.jpg|/insecticida-raid-casa-y-jardin-360cm/
00689|Algodon Ejemplar 65 grs.|40.0|3,34.75||Limpieza > Varios|/2020/07/algodon-ejemplar-65grs.jpg|/algodon-ejemplar-65-grs/
00690|Lustra Muebles Blem 360 cc|175.0|3,149.50||Limpieza > Varios|/2020/07/lustra-muebles-blem-360.jpg|/lustra-muebles-blem-360-cc/
00691|Desinfectante Lysoform 360 cm3|175.0|3,149.99||Limpieza > Varios|/2020/07/desinfectante-lysoform-360.jpg|/desinfectante-lysoform-360-cm3/
00692|Desodorante Glade Campos de Jazmin 360 cc|86.0|3,74.10||Limpieza > Varios|/2020/07/desodorante-glade-jazmin-360.jpg|/desodorante-glade-campos-de-jazmin-360-cc/
00260|Cif Crema Original x 750 grs.|124.0|3,107.77||Limpieza > Varios|/2020/05/cif-crema-750.jpg|/cif-crema-original-x-750-grs/
00261|Cif Crema Original x 375 grs.|80.0|3,67.58||Limpieza > Varios|/2020/05/cif-crema-375.jpg|/cif-crema-original-x-375-grs/
00964|Mr. Musculo Vidrios y Multiuso 450 ml.|54.0|3,46.80||Limpieza > Varios|/2020/04/MR-MUSCULO-VIDRIO-MULT-DOYPACK.jpg|/mr-musculo-vidrios-y-multiuso-450-ml/
00954|PANUELOS CAMPANITA DESCARTABLES 6PX10U|58.0|3,46.68||Limpieza > Varios|/2020/04/panuelos-camp-6x10-1.jpg|/panuelos-campanita-descartables-6px10u/
00965|Lustra Mueble Ceramicol 360 cc|130.0|3,111.15||Limpieza > Varios|/2019/11/lustra-muebles-ceramicol-360.jpg|/lustr-suiza-400ml/
00966|Espiral Raid Sobre 4 Uds.|23.5|3,20.15||Limpieza > Varios|/2020/01/ESPIRAL-RAID-SOBRE-4UD.jpg|/espiral-raid-sobre-4ud/
00967|Cif Vidrios  Celeste  450 Ml.|64.0|3,55.77||Limpieza > Varios|/2020/01/CIF-VIDRIOS-CELESTE-DP-450ML.jpg|/cif-vidrios-celeste-dp-450ml/
00262|ESPONJA MAKE BRONCE|29.0|3,25.09||Limpieza > Varios|/2020/01/ESP-MAKE-BRONCE.jpg|/esp-make-bronce/
00274|CAFE DOLCA CLASICO 170 GRS. VIDRIO|285.0|3,245.70||Almacén > Café|/2020/01/CAFE-DOLCA-TORR-VID170GR.jpg|/cafe-dolca-torr-vid170gr/
00279|CAFE LA MORENITA  SAQ 20*5GR|161.0|3,139.35||Almacén > Café|/2020/01/CAFE-LA-MORENITA-SAQ-20-5GR.jpg|/cafe-la-morenita-saq-205gr/
00286|CABALLA MARBELLA AL AC/NAT 425GR|174.0|3,150.81||Almacén > Enlatados|/2020/01/CABALLA-MARBELLA-AL-AC-Y-NAT-425GR.jpg|/caballa-marbella-al-ac-nat-425gr/
00294|Harina Celestial 000 X1 Kg.|42.0|3,33.60||Almacén > Harinas|/2020/01/HAR-CELESTIAL-000-X1KG.jpg|/har-celestial-000-x1kg-s-iva/
00299|YERBA VERDEFLOR X 500GR VARIOS SABORES|135.0|3,115.01||Almacén > Mate|/2020/01/YERBA-VERDEFLOR-X-500GR-TODAS.jpg|/yerba-verdeflor-x-500gr-todas/
00312|Bizcochuelo Godet Vainilla 480 Grs.|98.0|3,85.05||Almacén > Postres|/2020/01/BIZC-GODET-VAINILLA-480GR.jpg|/bizc-godet-vainilla-480gr/
00350|EDULCORANTE SI DIET 500ML|132.0|3,113.74||Desayuno > Edulcorantes|/2019/11/EDULCORANTE-SI-DIET-500.jpg|/edulc-si-diet-500ml/
00352|Tostadas Light Gaona 200 grs.|69.9|3,60.67||Desayuno > Gall Dulces y Saladas|/2020/05/tostadas-gaona-light-200gr.jpg|/tostadas-light-gaona-200-grs/
00356|GALLETAS BAGLEY SALVADO 3 X214GR|170.0|3,147.03||Desayuno > Gall Dulces y Saladas|/2020/01/GALL-BAGLEY-SALV-DE-3-X214GR.jpg|/gall-bagley-salv-de-3-x214gr/
00366|Miel Colmenares Mata 500 Grs.|210.0|3,185.00||Desayuno > Miel|/2019/11/miel-colmenares-mata-500.jpg|/miel-mata-miel-mata-500gr-500ml/
00368|Jamon Cocido Paladini Feteado x 100 grs.|70.0|||Fiambreria > Jamón|/2020/01/JAMON-COC-PALADINI.jpg|/jamon-cocido-paladini/
00379|Queso Cremoso Noal x 100 grs.|36.0|20,29.90||Fiambreria > Cremosos|/2020/01/CREMOSO-NOAL.jpg|/cremoso-noal/
00381|Levadura Golondrina x 500 grs.|105.0|3,97.35||Frescos y Congelados > Levaduras|/2020/05/levadura-golondrina-500-grs..jpg|/levadura-golondrina-x-500-grs/
00387|CASANCREM DESCREMADO 290GR|190.0|3,170.83||Frescos y Congelados > Untables|/2020/01/CASANCREM-LS-300GR-DESC.jpg|/casancrem-ls-300gr-desc/
00390|Margarina Danica Dorada 500 grs.|155.0|3,132.99||Lacteos > Mantecas y Margarinas|/2020/05/margarina-danica-dorada-500.jpg|/margarina-danica-dorada-500-grs/
00392|Margarina Margadan 500 Grs.|128.0|3,110.28||Lacteos > Mantecas y Margarinas|/2020/01/MARG-MARGADAN-500GR.jpg|/marg-margadan-500gr/
00393|Margarina Danica Dorada 200 grs.|68.0|3,58.13||Lacteos > Mantecas y Margarinas|/2020/01/MARG-DANICA-D-200GR.jpg|/marg-danica-d-200gr/
00396|YOGUR SANTA MARIA VASITO 125CC|23.2|3,19.82||Lacteos > Yogures|/2020/01/YOGUR-SANTA-MARIA-VASITO-125CC.jpg|/yogur-santa-maria-vasito-125cc/
00400|PAPEL HIGIENICO CAMPANITA SOFT 4UN|60.0|3,47.75||Limpieza > Papel Higiénico|/2020/01/HIG-CAMP-CLAC-AMAR-AZUL-4-30M.jpg|/hig-camp-soft-4un/
00409|Secador Sachi 40|260.0|3,224.77||Limpieza > Varios|/2020/01/SECADOR-SACHI-40.jpg|/secador-sachi-40/
00493|CREMA DE LECHE SANTA MARIA 200GR|86.0|3,73.54||Lacteos > Crema de Leche|/2020/01/CREMA-DE-LECHE-SANTA-MARIA-200GR-e1587147275291.jpg|/crema-de-leche-santa-maria-200gr/
00617|Manteca Tonadita 100 Gr|47.5|3,41.00||Lacteos > Mantecas y Margarinas|/2020/01/MANTECA-TONADITA-100GR.jpg|/manteca-tonadita-100gr/
00550|Jardinera Arcor 300 Grs.|58.0|3,50.12||Almacén > Enlatados|/2020/01/JARDINERA-ARCOR-300G.jpg|/jardinera-arcor-300g/
00799|Mayonesa Cada Dia 250 grs.|43.5|3,37.64||Aderezos > Mayonesas|/2020/10/MAYONESA-CADA-DIA-250.jpg|/mayonesa-cada-dia-250-grs/
00800|Choclo Arcor Entero Sin Sal Agregada 310 gr.|84.0|3,73.33||Almacén > Enlatados|/2020/10/choclo-arcor-sin-sal-310.jpg|/choclo-arcor-entero-sin-sal-agregada-310-gr/
00810|Galletas de Arroz Dulce Risky Dit x 100 grs.|52.0|3,43.72||Almacén > Gall. Dulces y Saladas|/2020/10/galleta-risky-dit-dulce-100.jpg|/galletas-de-arroz-dulce-risky-dit-x-100-grs/
00811|Galletas Granix Salvado 240 Gr.|59.0|3,51.24||Almacén > Gall. Dulces y Saladas|/2020/10/galletas-granix-salvado-200.jpg|/galletas-granix-salvado-240-gr/
00812|Galletas de Arroz Dulce Risky Dit x 100 grs.|52.0|3,43.72||Almacén > Otros|/2020/10/galleta-risky-dit-dulce-100.jpg|/galletas-de-arroz-dulce-risky-dit-x-100-grs/
01007|Stevia  Sobres X 50 Hileret|84.0|3,72.28||Desayuno > Edulcorantes|/2020/01/STEVIA-SOB-X-50-HILERT.jpg|/stevia-sob-x-50-hileret/
00813|Galletas de Arroz Dulce Risky Dit x 100 grs.|52.0|3,43.72||Almacén > Varios|/2020/10/galleta-risky-dit-dulce-100.jpg|/galletas-de-arroz-dulce-risky-dit-x-100-grs/
00814|Galletas Granix Salvado 240 Gr.|59.0|3,51.24||Almacén > Varios|/2020/10/galletas-granix-salvado-200.jpg|/galletas-granix-salvado-240-gr/
00815|Tostadas de Arroz Dulces Risky Dit 150 gr.|46.0|3,39.50||Desayuno > Gall Dulces y Saladas|/2019/11/Tostadas-risky-dit-dulce-110.jpg|/tostadas-mesa-gaona-todas-200g/
00834|Leche Entera Larga Vida La Serenisima x 1 Lt.|80.0|3,73.18||Lacteos > Leche|/2020/05/leche-larga-vida-ls-entera.jpg|/leche-entera-larga-vida-la-serenisima-x-1-lt/
